1950-01, -5.044959677419353
1950-02, -1.4299776286353472
1950-03, 1.6870445344129557
1950-04, 5.940625
1950-05, 11.454268292682928
1950-06, 15.59937369519833
1950-07, 15.564562118126272
1950-08, 16.546558704453442
1950-09, 11.955624999999998
1950-10, 6.827016129032262
1950-11, 1.864375000000001
1950-12, -1.9872983870967738
1951-01, -3.0361290322580663
1951-02, -1.2610000000000001
1951-03, -3.6593548387096786
1951-04, 4.407133421400263
1951-05, 8.469813664596273
1951-06, 14.45653846153846
1951-07, 16.148263027295283
1951-08, 16.642679900744408
1951-09, 12.693974358974355
1951-10, 7.629316770186334
1951-11, 4.06111111111111
1951-12, 2.5477763659466333
1952-01, -1.7052699228791772
1952-02, -1.9823933975240704
1952-03, -3.384605433376455
1952-04, 6.397908496732025
1952-05, 8.670698254364092
1952-06, 13.2425641025641
1952-07, 16.093424317617867
1952-08, 14.908944099378873
1952-09, 9.117051282051284
1952-10, 5.078840970350404
1952-11, -0.021796565389695943
1952-12, -1.1577172503242552
1953-01, -2.016000000000001
1953-02, -3.6238975817923187
1953-03, 3.244487179487179
1953-04, 6.469100391134289
1953-05, 10.633125778331257
1953-06, 16.993205128205133
1953-07, 17.107036535859272
1953-08, 15.595149253731341
1953-09, 11.454743589743593
1953-10, 9.322952853598014
1953-11, 3.98735332464146
1953-12, 1.4798128342245993
1954-01, -4.583870967741935
1954-02, -6.606772334293948
1954-03, -0.17020725388601038
1954-04, 3.154920212765957
1954-05, 11.285037406483793
1954-06, 14.493589743589746
1954-07, 15.450124069478903
1954-08, 15.113167701863352
1954-09, 11.56662371134021
1954-10, 6.741095890410958
1954-11, 1.7050913838120103
1954-12, 1.5938697318007675
1955-01, -2.6950625869262863
1955-02, -5.396412213740459
1955-03, -2.93457300275482
1955-04, 2.5582503556187777
1955-05, 8.287142857142856
1955-06, 14.193960674157296
1955-07, 20.345971563981053
1955-08, 19.528542234332427
1955-09, 13.937630662020906
1955-10, 6.898165760869565
1955-11, 2.8819971870604792
1955-12, -2.5652143845089923
1956-01, -3.527335164835165
1956-02, -8.827979274611401
1956-03, -0.8843096234309628
1956-04, 2.435658362989325
1956-05, 12.06172086720868
1956-06, 14.857843137254907
1956-07, 17.134547908232122
1956-08, 13.917288135593216
1956-09, 11.735893854748603
1956-10, 6.686459038591745
1956-11, -0.9475954738330978
1956-12, 0.9358620689655162
1957-01, 0.269320521619767
1957-02, -0.9858562691131498
1957-03, -0.839848066298343
1957-04, 4.827298444130129
1957-05, 9.60837272113437
1957-06, 14.633496503496504
1957-07, 17.94186991869917
1957-08, 15.918108108108108
1957-09, 9.95507347795662
1957-10, 8.072641509433971
1957-11, 2.712640449438203
1957-12, -0.3942386831275723
1958-01, -3.964010989010993
1958-02, -6.809403669724767
1958-03, -4.765543328748279
1958-04, 2.859716312056737
1958-05, 10.263452461227242
1958-06, 14.730292479108625
1958-07, 16.733873144399446
1958-08, 15.05745111260957
1958-09, 13.051043115438107
1958-10, 8.5264468371467
1958-11, 4.308798882681567
1958-12, -1.2257378174330815
1959-01, -4.122214580467674
1959-02, -1.3210486322188444
1959-03, 2.610027472527472
1959-04, 6.435133239831697
1959-05, 11.305799055967633
1959-06, 15.884577808792747
1959-07, 19.536932599724892
1959-08, 18.758490566037732
1959-09, 12.716469770674085
1959-10, 7.804986522911053
1959-11, 4.026563598032329
1959-12, 0.4090846994535524
1960-01, -4.016780821917811
1960-02, -5.21110294117647
1960-03, -0.17651098901098933
1960-04, 4.642968750000002
1960-05, 11.78293998651382
1960-06, 16.724947589098523
1960-07, 15.95087601078167
1960-08, 15.3002688172043
1960-09, 11.973574408901241
1960-10, 5.873989218328842
1960-11, 3.07050561797753
1960-12, 1.0087551299589612
1961-01, -2.4064227988090177
1961-02, 1.4815442561205279
1961-03, 4.3124574829932
1961-04, 6.467471466198422
1961-05, 10.290615711252654
1961-06, 16.61510096575944
1961-07, 16.25618885580604
1961-08, 15.020348343245537
1961-09, 13.069385964912287
1961-10, 10.916772823779196
1961-11, 3.277412280701757
1961-12, -3.0448363790905235
1962-01, -0.8076605332331954
1962-02, -1.6658947368421049
1962-03, -4.912701612903227
1962-04, 4.971205446535845
1962-05, 8.362341428053636
1962-06, 14.048277153558061
1962-07, 14.798296484233418
1962-08, 13.539883973894131
1962-09, 10.370636704119848
1962-10, 7.989952847297785
1962-11, 1.4799174174174181
1962-12, -3.5055333090644356
1963-01, -8.71312545322698
1963-02, -7.538931297709923
1963-03, -3.396568090543998
1963-04, 3.8440823970037448
1963-05, 11.713315828957233
1963-06, 15.421627906976736
1963-07, 16.926706676669156
1963-08, 15.732595648912241
1963-09, 12.432790697674399
1963-10, 7.528994748687174
1963-11, 3.11158914728682
1963-12, -1.757918552036198
1964-01, -0.9060390097524382
1964-02, -3.8416599839615087
1964-03, -1.5447486871717913
1964-04, 6.119598393574297
1964-05, 12.003303536727545
1964-06, 14.810321285140553
1964-07, 16.01029776674938
1964-08, 14.953267162944574
1964-09, 11.222820512820519
1964-10, 6.649131513647646
1964-11, 2.7778205128205116
1964-12, -0.7293532338308463
1965-01, -1.4684803731053264
1965-02, -3.9122633390705706
1965-03, -1.2770695685969686
1965-04, 4.80020080321285
1965-05, 8.854729729729732
1965-06, 15.274457364341082
1965-07, 14.511215303825965
1965-08, 14.510652663165803
1965-09, 12.558527131782954
1965-10, 8.145215759849906
1965-11, -1.5179069767441862
1965-12, -4.6375987956341715
1966-01, -6.786646661665414
1966-02, -9.220058139534887
1966-03, -0.19129420909444222
1966-04, 1.5164728682170543
