2013,11,102170,-0.051666666666666645
2013,12,102170,0.7096774193548391
2014,1,102170,-4.106451612903225
2014,2,102170,0.6749999999999999
2014,3,102170,1.896774193548387
2014,4,102170,4.776666666666668
2014,5,102170,10.756451612903229
2014,6,102170,14.443333333333333
2014,7,102170,19.65967741935484
2014,8,102170,13.869354838709679
2014,9,102170,8.584999999999999
2014,10,102170,7.106451612903227
2014,11,102170,2.5250000000000004
2014,12,102170,-5.801612903225806
1960,1,102190,-6.945528455284552
1960,2,102190,-9.61810344827586
1960,3,102190,-2.279838709677419
1960,4,102190,2.5099999999999993
1960,5,102190,10.768548387096773
1960,6,102190,15.658474576271187
1960,7,102190,14.205645161290326
1960,8,102190,13.409999999999995
1960,9,102190,9.368067226890751
1960,10,102190,2.094354838709678
1960,11,102190,-0.43361344537815133
1960,12,102190,-2.4308943089430874
1961,1,102190,-7.215053763440857
1961,2,102190,-2.1333333333333333
1961,3,102190,2.708602150537637
1961,4,102190,4.50777777777778
1961,5,102190,10.916129032258064
1961,6,102190,16.782222222222217
1961,7,102190,16.11935483870968
1961,8,102190,13.209677419354836
1961,9,102190,10.621111111111116
1961,10,102190,9.10752688172043
1961,11,102190,0.5966666666666665
1961,12,102190,-8.531182795698925
1962,1,102190,-5.129032258064516
1962,2,102190,-2.758333333333332
1962,3,102190,-6.265591397849459
1962,4,102190,3.293333333333333
1962,5,102190,8.174193548387102
1962,6,102190,13.961111111111114
1962,7,102190,14.96021505376344
1962,8,102190,12.594623655913978
1962,9,102190,8.92333333333333
1962,10,102190,6.169892473118279
1962,11,102190,-1.7444444444444438
1962,12,102190,-9.340860215053764
1963,1,102190,-11.563440860215046
1963,2,102190,-11.447619047619046
1963,3,102190,-4.572043010752688
1963,4,102190,3.4122222222222223
1963,5,102190,11.583870967741937
1963,6,102190,16.104444444444447
1963,7,102190,17.07956989247312
1963,8,102190,14.961290322580643
1963,9,102190,9.85888888888889
1963,10,102190,5.676344086021504
1963,11,102190,-0.6599999999999997
1963,12,102190,-6.184946236559137
1964,1,102190,-3.431182795698926
1964,2,102190,-4.49080459770115
1964,3,102190,-1.8612903225806456
1964,4,102190,5.3711111111111105
1964,5,102190,12.14731182795699
1964,6,102190,13.754444444444449
1964,7,102190,15.334408602150539
1964,8,102190,13.718279569892475
1964,9,102190,9.44777777777778
1964,10,102190,4.612903225806454
1964,11,102190,0.28000000000000014
1964,12,102190,-5.5978494623655894
1965,1,102190,-4.390322580645162
1965,2,102190,-4.220238095238096
1965,3,102190,-2.470967741935484
1965,4,102190,3.7177777777777763
1965,5,102190,9.552688172043009
1965,6,102190,13.17166666666667
1965,7,102190,13.112096774193555
1965,8,102190,12.357258064516133
1965,9,102190,10.58416666666667
1965,10,102190,5.367741935483872
1965,11,102190,-5.826666666666668
1965,12,102190,-10.383064516129028
1966,1,102190,-11.658870967741937
1966,2,102190,-13.261904761904768
1966,3,102190,-1.4741935483870967
1966,4,102190,0.4477777777777777
1966,5,102190,10.018279569892474
1966,6,102190,17.92777777777779
1966,7,102190,17.017204301075264
1966,8,102190,13.727956989247314
1966,9,102190,9.426666666666666
1966,10,102190,4.189247311827955
1966,11,102190,0.25444444444444436
1966,12,102190,-4.821505376344085
1967,1,102190,-10.424731182795698
1967,2,102190,-3.702380952380953
1967,3,102190,1.5849462365591402
1967,4,102190,3.6244444444444426
1967,5,102190,9.098924731182791
1967,6,102190,15.066666666666661
1967,7,102190,17.13010752688173
1967,8,102190,14.982795698924733
1967,9,102190,10.483333333333333
1967,10,102190,5.7978494623655905
1967,11,102190,2.1633333333333336
1967,12,102190,-7.402150537634409
1968,1,102190,-11.07311827956989
1968,2,102190,-8.389655172413795
1968,3,102190,-0.5655913978494632
1968,4,102190,5.137777777777779
1968,5,102190,8.761290322580649
1968,6,102190,17.16111111111112
1968,7,102190,16.120430107526882
1968,8,102190,14.903225806451616
1968,9,102190,10.085555555555556
1968,10,102190,3.3193548387096787
1968,11,102190,-5.2766666666666655
